ItemID,Sentiment,SentimentText
52308,1,@avapidblonde Thanks for the follow Friday mention!! 
52309,1,@avapidblonde there is a reason for that 
52310,1,@AvaRosexxx i just saw the ep. of can he score feat u. and i have to say...i think im in love with u  b/c u have an awesome personality ;)
52311,0,@AvaRosexxx no pic of u laying in the tub 
52312,0,@Avas_Writer aww no which one? 
52313,0,@avataraang this tweet makes my heart ache.  DRAMA-RAMA.
52314,1,@avataraang x-men origins? me too! can't wait for it any longer:| let us watch with sam 
52315,1,"@AvatarOne - that's a good look. Do it justice, there's a good boy  "
52316,1,@avatrix working nice and dandy here... your provider perhaps? called support yet? 
52317,0,@avaxxsamantha i went downtown today and they didnt have anything and i checked online too  have at urban outfitters but only online..
52318,0,@avb252 i think i'm not going any where  boringggg
52319,0,"@avb252 no where  planning to go with friends doang, and family pada sibuk"
52320,0,"@avclayton Oh, shoot, I missed you! "
52321,1,"@AvecMoxie Haha, thank you! Hi Violet "
52322,1,"@avefrater @dilinquent Who did the cover art on my CD? I need to ask them how I can do it. My band wants copies, so I'll make them "
52323,1,"@avelis thanks for letting me know, i appreciate it. "
52324,0,"@AvenaLeeMVP I was having really bad asthma so couldn't sleep, basically when the weather switches up my body reacts to it  u good?"
52325,1,"@Avenefica Until you said trees, my mind went somewhere completely different!  "
52326,0,@Avenge_MyXGhost Awww that sucks hun 
52327,1,"@aventajado nice pic of your kid. daya mo hindi ka affected ng pulitika!  what's your racket nowadays, teaching?"
52328,1,@aventuredebz Yes!! can get it from doing anything   agree with @gavind there...
52329,0,@avenue_a what's happened?? you've got me worried honey 
52330,1,@avenueofthearts My Pleasure 
52331,0,@Avenyet hopefully. He needs to get past the damned kers McClaren. And stop crashing into things. 
52332,1,@average_jane : Was great havin' ya able to hang out w/us!  U guys r more than welcome to join us more the Hammies too!
52333,0,@average_jane Sorry to hear about your sister's break in.  Hopefully her insurance will cover all the damages.
52334,1,@averagejenn hehe. thank you! just a bunch of left over ingredients thrown in to make the ice cream exciting. yum! 
52335,1,@AverageJo thank you! And thanks for taking the time to look at it 
52336,1,"@AVERAGEJOE33 Heh, it'd be fun working with old people. Good luck finding a job! What type of laptop do you have? Take care."
52337,1,"@AVERAGEJOE33 Hi, how are you? Thanks for following me."
52338,0,@ashytaka EXCEPT!!!!! Our IT department blocked iTunes' internet access...so I can't activate it until i get home 
52339,0,@asiabkwrds i need to start studying too!! but i'm so sick 
52340,1,@AsiaBrands lolz have a great sunday my friend ! 
52341,0,@AsiaBrands No i'm not  reading about the air france thing. Pray to their families.. Hope they are survivors.
52342,1,@AsiaBrands Thanks for the reccomendation. 
52343,1,@AsiaBrands Thanks for the reccomendation. Look forward to your branding news. It's one of my favourite subject. 
52344,1,@AsiaDosReis since i brought a smile to your face is it asking too much for you to follow me??? 
52345,1,"@asiaeng lol, aw, thanks girl  **hugs back**"
52346,1,@asialakay LOL my day was spent doing wat i love! yay! u have a nice day though 
52347,1,@Asialyn this tweet is worthless without pics 
52348,0,@asian_grumpy: you should have come to dennys 
52349,1,@Asian_Ladies hello there  how's Vegas?
52350,1,"@Asianbadger thanks! We're both 30ish (well, she's 28)with kids, so &quot;wild&quot; means staying up past 10."
52351,1,@ASiANFRESH: Shit. If you can afford to go to Asia De Cuba you can afford to visit my spa. 
52352,1,@AsianHottie11 Thx for the follow back! You seem like interesting people.
52353,1,@asianminga MOST DEFINITELY!! which will hopefully be soon....my dad may want me to come to kc this week for a baseball game! 
52354,0,@AsianPersuazion lmao idc bout the cavs my team lost yesterday 
52355,0,@AsianPersuazion what u got in mind for lunch? Cuz I'm hungry too!  need to get something eat..
52356,1,@asiantees  Your welcome - I'm just simply spreading the truth. How r ya? Sorry for the delay.
52357,1,@AsiaRain22 All good my little Geisha boss.
52358,0,"@asiarec omg, now u already know i'm down, except my momz is comin in later &amp; i'm studyin till then..  Mmm, those ribs - raincheck plz!"
52359,0,@asiariffic omg pinkberry. i hate it that we don't have them in nj 
52360,1,@asiatikah so lets for the next cruise! Haha  Yes! he is coming on this sat!
52361,0,@AsiatikMami lol berry berry kix used to be my shit! i didn't know they discontinued it! 
52362,1,@Asiaver - We'll plan this out. Later. I'm off to bed. Goodnight dude! 
52363,1,@asic69 *haha* I will NOT be commenting on the bacon-feeding of Bexxi
52364,1,@aSickPuppy grrrrr LOL my timeline is full of adorable dogs(including you!) and I love that 
52365,0,@aSickPuppy She must've thought! I just watched some videos from Iran on news. The situation seems to be getting tenser and wilder 
52366,1,@aSickPuppy still voting hun and glad your in the house 
52367,0,@asidat  well done mate! i've been trying my hand at cooking some sardines but keep burning the onions and masala!!  trial and error...
52368,1,@asil can get a shot of baileys at melly's for that 
52369,1,@asil Yes I'm a big fan of Maliq n D'Essentials!!! Can you please tell them I say hi &amp; congratss??? hehe 
52370,0,@asilannax  are you ok?
52371,0,@asilarae oh no that's what i do 
52372,0,@asilaydying aww i'm sorry  hope you feel better
52373,0,@ASilverDream she is a little piggy and eats whatever the weather - food is her weakness 
52374,0,@ASilverDream yes especially with the track here. Everything is a commodity to some people 
52375,0,@AverageJoeMama it's raining here 
52376,0,@AverageMistake argghhh i told myself i wouldnt watch BB this year.. yet i find myself watching it faithfully too 
52377,1,@AverageMistake no - im not being followed by then &gt;?.&lt;  GOTTA GO GET UP  xx
52378,1,"@AverseSykes awwwh, thanks aaron "
52379,1,@Avery_Brandon all the time i been down with im since 2006 lol i support my nigg 1000 %  lol and look at you your the mess! smh lol
52380,0,@Avery_Brandon hell yea  oh well lol
52381,1,@Avery_Brandon lmao your not moving so yea get ready to uhhh DIE yea die 
52382,1,@Avery_Mariah exactly lol...  hows...gabe? and chur wittle sister?
52383,1,@Avery_Mariah haha. me too  so whatcha been up to?
52384,0,@Avery_Mariah I have the odd hyper nights  they are bad... Really bad. I run around until 7am the next day! Plus I scream my fave songs.
52385,0,@averydoll theyre playing public enemy at the lafilmfest 
52386,1,@AveryFaneActual LOL! I guess that would make sense 
52387,1,"@averygoodyear aaah, gotcha! That's what happens when you turn off the Twitter and do some work. Out of the Twitter loop! "
52388,1,@averygoodyear scrumptious! 
52389,1,@averygoodyear well done.  looks killer!  props to you...  i don't hardly know how to use mine.  
52390,0,@averygoodyear Yes! Me too. Totally bummed it's not. 
52391,0,@averyps Pllleeease don't post any spoilers because I haven't seen it yet  and everyone's saying how great it was lol
52392,0,@averysmallcow what the fuck 
52393,1,@AveryStepfon Oh my gosh thats so cute 
52394,1,"@AveryStepfon Thanks so much. It will be a challenge, but our fingers are crossed too. "
52395,1,"@AveryYaleKamila I pass by Leavitt's at least a few times a week, but have never been in. Will definitely check out the summer wines. "
52396,1,@AveryYaleKamila Just the phrase &quot;heirloom vegetable&quot; makes my heart go pitter-patter.   
52397,0,@avfischer23 YEAH I WAS THERE! Why didn't you find me???? I was so bored and alone
52398,1,@avflox none as beautiful or spectacular as you.  
52399,0,@AvGas I....uh....I don't understand what any of that means. 
52400,0,@avgjoe1017 That would be everyone but me.  Boo! I won't have anyone to drink Smithwicks with.
52401,1,"@avi_cado, I think @weathersalright is a hottie.  Yeah, I said it. WHAT"
52402,1,"@avi_kaye Well, it's not all about that single subject!  It covers a whole lot, 4000 years of history"
52403,0,@avi_parida we were watching it at the same time! just not together 
52404,1,@aviadk You meany 
52405,0,@AviatrixPinUP aww  I didn't either but mind you my boy is never overly verbal in the mornings (like his mother!)
52406,1,@AvidActress007 you'll have to fill me in
52407,1,@avidbookreader  I think Twilight fans are making his books popular. :/
52408,1,"@avidbookreader Cronenberg directed The Thing? No, he didn't. John Carpenter did. "
52409,1,@AvidCyclist_Ray lol ... long way for me to go from Aus 
52410,1,@avidjon  Good Morning!! I'm a hanging in there... Thanks 4 asking! You just made my day  Have you recovered from your yard tour of duty?
52411,1,"@avidjon Good morning Jon! I was telling @mgmyself and @frodofied that age is, indeed a social construct and a self-perception "
52412,1,@asimchoudhury Yup 
52413,1,@ASimpleWalk homemade strawberry ice cream? 
52414,1,@asimzeeshan Nice one 
52415,1,@asimzeeshan take a look here : http://iweb.com/landing/10kServersMilestone/2a.php ! You can win 1000$ in hosting credit  - JL
52416,0,"@asinglething awww, no new pictures for me  I know them all. But yay @ OP for bring one pic of Karl/Chris."
52417,1,"@asingularfate use veggies in place of the chicken. Or use tempeh, tofu, or seitan. "
52418,1,@asingularfate we so need to! but maybe i can hire you to take my wallpaper down in my bathroom. 
52419,1,@ASinisterDuck I did it? 
52420,1,@ASinisterDuck lucky  i am off thursday friday tho ;)
52421,0,@ASinisterDuck shade does some reviews but sadly hooded doesn't provide any updates 
52422,0,@ASinisterDuck such a shit show 
52423,0,"@asinnema AH!! I hope your brother is ok, Ankie. "
52424,1,@ASIO the sean connery thing is actually a pretty good idea 
52425,0,"@asIprosper Have to work both days  But next weekend will get to see keiki1, yay!"
52426,0,"@ASIS2009  Won't be attending this year.  Too bad, so sad."
52427,1,@Asiskos aww thanks&lt;3 i feeel sooo much better now. i might even come to school tomorrow and cough on you
52428,0,@asisrose I wish I was there too. 
52429,0,@Ask_About_Brie I knowwww 
52430,0,@Ask_Deadpool bad news some combicbook magizine had a list of top 200 superheros. - deadpool was number 182- dumb magazine
52431,1,@ASK4ME have a good night
52432,1,@ASK4ME Those cousin folk can just SMELL you having something positive can't they???
52433,0,@askaaronlee  Also I am not an animal ! That might be funny to you but I find it dis-respectful ! 
52434,1,@askaaronlee  thank you ! 
52435,1,@askaaronlee http://bit.ly/qcm2V i bet u can see this
52436,1,@askaaronlee icic i will go do some changes. How's the rest of the videos? 
52437,1,@askaaronlee soooooooooooooo right and your a nobody if you don't follow us. 
52438,1,@askaaronlee Voted for you ! 
52439,1,@AskAboutLUST Aww girl...Jus come on down...u can come in here and do your thing on it.. 
52440,1,"@askacfi Buy a condo &amp; win a bunch of stuff?  Seriosly, how about obscure rules: Who has right of way, a dirigible or an autogiro? "
52441,1,@AskAJAnything (i know i'm behind on this reply) Lots of sleep after lots of good sex is the best kind of sleep 
52442,0,@AskAJAnything Poor you  that sucks.
52443,0,@askandiwilltell  I didn't know
52444,0,@askandiwilltell I thought you was gonna do my hair!  see how you treat me!
52445,1,@askbillmitchell I like it more and more 
52446,0,@AskDayton The principal's bad! 
52447,1,@askdebra Thanks  Glad you liked the pics.
52448,1,"@AskDrKassam Fantastic to meet you, Doc.  I'm glad what I spoke about was so helpful to you. Can't wait to see how it comes through!"
52449,0,@askegg :: Ugh.. that's soo infuriating 
52450,0,"@askegg Argh, I'm so sorry you couldn't come... It was great to get to know everyone... "
52451,0,"@askegg I'm not seeing anything new. Saw your replies, that's it for &gt; 1 hour."
52452,1,@askelf Velcro rollers..they are cheap and give my hair body that lasts. I got the idea from my hair stylist 
52453,0,@askewadventures lol not even rock camp?  
52454,0,@Avie89 sorry to hear that...
52455,1,@aviel @dacort @marinamartin @npost don't forget to sign up for barcamp seattle. we like awesome smart people  http://is.gd/QO0q
52456,0,@avinash_varma &quot;This video is no longer available due to a copyright claim by Paramount PIctures Corporation.&quot; Disappointed  
52457,0,@avinashkaushik minus the clam chowder 
52458,0,@avinashkaushik there has got to be a good OH in that  somewhere!
52459,1,"@Avinio However, I'm so looking forward to our #edtweetup tonight that not even the rain can dampen my spirits "
52460,1,@Avinio I read it now. Glad that it worked 
52461,1,@avins - Thanks! We already did that today  #charity
52462,1,"@avipedia Well, you should have come to DC to be an unemployed law librarian with me. "
52463,0,@aviraj..hey commenting a little late. but yeah money doesnt like my wallet too.. 
52464,1,@avisagie dead broadband at the office. Was thinking of tweeting bio and abstract and you paste and stitch  but I'll just mail it tonight
52465,1,@avisavar Lucky girl! To have a thoughtful Papa in you. Happy birthday to the daughter.  Regards.
52466,0,@Avisveritas You're making me hungry and I have none of those components! 
52467,1,@AVIUS Just peachy..happy the Sun has made a return  and that its Hump day..all down hill from here! hahaha So whats new with you?
52468,0,@AVIUS just working my life away  gotta get those bills paid ... stupid stupid bills.
52469,1,@avivra I'll be ban again then 
52470,1,@AvivRubys hell yeah!!  so... when will that be?
52471,0,"@avj I totally just turn the voice off, because it drives me crazy. And the fucking thing will only do miles.. "
52472,0,@AVJaysonAV I am at the bottom 
52473,0,"@avl94 Argh, I'd temporarily forgotten.  I'm terrefied, but Valv is certain he's innocent so I believe him and hope they can sort it.."
52474,0,@avl94 Not any more sadly  The 'Bool has been cut is length
52475,1,"@avl94 Oh hey, how'd your exam go? You had one today right?"
52476,0,@avl94 Surprising? Am i that bad  haha.
52477,0,@avlieshout great! I'm going to order it later today. I forgot my credit card 
52478,1,@avmaster Thank you! 
52479,1,@avongirl1  Thanks for following. Have a great week! Hugs
52480,1,@AvonteNikole Thanks  But I found it a minute ago.. Thanks though!!! ;)
52481,0,"@aVrGeJoe well celeb or real person, I feel sorry for them either way! "
52482,0,@Avriael end up crashing really bad that I go home str8 to bed  but now im like whooooo work work work fast fast fast lol
52483,1,@Avril0407 how are you feeling about it? good? bad? im thinking your going to have a good weigh in with the extra exercise  xxx
52484,0,@avril4everr I want vacatiooons
52485,1,@Avril4everr take eggs to that show and throw them at Mark when he's performing... hahahaha he's gonna have a dÃ©jÃ -vu!
52486,1,"@avrilchan If someone wants you just for your looks, he's not worth the time "
52487,0,@avrilchan Nothing from the window. No time to go down and see the aftermath. 
52488,0,"@Avrilwalsh yeah. Hehe. Jason is gadget god , sorry "
52489,0,@avrobro: no  it hurts so bad right now....please wait for me to get better!
52490,1,"@avvin Beer, red wine, gin &amp; tonic. See our meetups here in Lisbon: http://whit.me/twittlis13"
52491,0,@askeydesign if it makes u feel better I just had 2 undo 8cm of pattern as instructions were in wrong order
52492,1,"@askfrasco Humans can spam too!  â€” I'm out to London &amp; Amsterdam tomorrow night, sorry."
52493,0,@askheidi Fkae? Patrick will be sad. 
52494,0,@askheyshiv you and me too 
52495,0,@askmanny I HATE it!!! If I lived near a river I think I'd throw it in! I restart the stupid thing at least 3x/day-iPhone come to Verizon
52496,1,@askme_Y - lol... i didn't even realise you were following me!! =P let me follow you back then... 
52497,1,@askmeques lol oh neato! must be nice to get to see him in person. lol Mythbusters is a very awesome show 
52498,0,@Askmewhats * hugs* what's wrong? 
52499,1,@Askmewhats *hugs for a better day* 
52500,1,"@askpavel Hi Pavel eat&amp;twitt sounds great, are you going to be there? already sent email.. "
52501,1,@askseesmic @JaqStone @karmasherbs @helpbusinesses @nyproperty4sale  thanks so much for the nods
52502,0,@askseesmic Dumb blond here... I'm not finding the favourite anywhere. 
52503,1,@askseesmic no filtering? that would be handy! 
52504,0,@askseesmic spam function isn't working as Spam doesn't follow me 
52505,1,@AskSharon Nice to &quot;tweet&quot; you too. Looking forward to your tweets!  I actually love psych more than what I got my degree in-long story.
52506,1,@asksol I just went with epydoc.  I got things to do. 
52507,1,@Askwho you make it sound like i have loads ..i only have one so far haha  nice song though ..not my usual stuff ;)
52508,0,@ASkylitDrive guys i absolutely love you to death! jag why'd you cut your lovely hair!  still looking good though! LOVING THE NEW SONGS!
52509,1,@asl0versgo I like it!
52510,0,"@aslammemon Actually I made it animated gif http://twitpic.com/2mu2y, but twitter dont support animated..."
52511,0,@aslan843 do not cry or else I shall become quite sad as well
52512,1,@AslanWRP @waymonhudson contact page at URL. http://bit.ly/13b96d you can send timestamp and complain. I did. (via @SteveSinCa)
52513,1,@AslanWRP I'll get on #ff this week 
52514,1,"@AslanWRP many thanks, my friend. I appreciate that. I am hoping the best for you as well. please keep me informed how things go for you. "
52515,1,"@AslanWRP Not far from here then.  Believe it or not, I've been in TX 10 years and I've been to Dallas twice.  I'm not much for traffic."
52516,1,@AslanWRP oh yes. they fundamentalists through and through. most of their articles read like satire. 
52517,1,@aslawter I am sorry I was snappy with you when you woke me for the tenth time. 
52518,1,@aslcs Done that - now need time to play 
52519,1,@aSLi86 its Ash!! helloooo there  hope all is well!
52520,1,@asm614 thanks lady
52521,0,@asma_qt i miss you quite terribly 
52522,1,@asmahpoppy wow yummy can i have some? hihihi 
52523,1,@aSmarty ?????????? ?????? - ?? 
52524,0,@Asmenedas That stinks! 
52525,1,"@asmita it is very cheeky one, but nice too "
52526,0,@ASmith86 Yeah so I FINALLY washed the car on Saturday http://twitgoo.com/4e8k and it drizzled Sunday and Ruined all the luster and sheen
52527,0,@asmith91 I'll def. be there if i'm not rostered on that nite. been workin sat nite a lot lately  Why do ppl eat at restaurants!! haha
52528,0,"@avvin skittles candy has a phrase they use to sell it, it is &quot;taste the rainbow&quot; anyway can not use babel fish anymore  no translator"
52529,1,"@AvWeekBenet  or maybe it's just that some things in aviation are stranger than fiction.  (Took me all day to think that one up, lol)"
52530,0,@avweije76 I'm about ready to do that  maybe some @kinagrannis music to pass the time.
52531,0,@Avylina ye guess its time for a clean install and see if that fixes it 
52532,1,@Aw_Re_ya_2_ im from Queensland Australia  wbu? xx
52533,1,@Aw_Re_ya_2_ Me too. And fantasy stories. And Romance too. And Science Fiction.
52534,1,@aw0lf hey fuck you  enjoy being a womanizing cheating dirt bag
52535,0,@AW0LF it'll work out &lt;3
52536,1,@aw1983: Ain't it awesome!!!!
52537,0,@awaisnaseer  i am absolutely not serious ...  #pakcricket
52538,1,"@awaisnaseer always write holy words in capital dude, ALLAH HAFIZ ! "
52539,1,"@awaisnaseer I've recently done some post like that, you have to wait.. "
52540,1,@awaisnaseer Life is interesting 
52541,0,@awakebyjava I guess you were just &lt;24 hours late...
52542,1,@awakeningstweet Thanks  You don't happen to have the audio with just the music do you? #meditatemonday #radio #youtube #gregbraden
52543,1,"@awakeningstweet Thanks, Michele! "
52544,1,@awakenwisdom Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip
52545,1,"@awaketoday awww, thanks "
52546,1,@awalker2334 the last guy she dated was black.  lol.
52547,1,@awalliewall - follow @Eccleeziastes 
52548,1,@awalliewall - LOL... welcome to another sunday.  enjoy your lie-in mate 
52549,1,"@awalliwall - but i want you to know that i care. ^^ following you is just great mate.  have a fab weekend, whatever you do. x"
52550,0,@awaltho i dunno. was busy doing chores that i hadn't gotten to 
52551,0,@awaltzforanight &quot;wrong doesn't even begin to cover it.&quot; it is an euphemism. 
52552,1,"@awaltzforanight awww! Me neither, tbh. Lets choose to ignore that, then! "
52553,0,@awaltzforanight I want to have Blanka Visic's body too!  Hopefully going to see her in Berlin in August!
52554,1,@Awapy Check your FB 
52555,1,@award562 Say wut now?
52556,0,"@awarenessnow .... gave them a go, but nope, still not doing it  ... "
52557,1,@Awash_ hey big-head 
52558,1,"@awatrous hey, what's up? "
52559,1,"@away2me You can snack, just snack on something good for you.  Lowfat string cheese is my fav. afternoon snack"
52560,1,@awbryant I wonder if the County Agent is asking &quot;what to do when I need to post information to different blogs and then it ends up ...&quot; 
52561,1,"@AWDawno As I understand it, Kripsy Kreme is giving away free doughnuts as part of National Doughnut day "
52562,0,@AWDawno It was a sad day when they closed. 
52563,0,@AWDawno Poor baby! I need to take my Maine Coon mix in for the same thing. His coat is all matted and he won't let me cut them out 
52564,1,"@awdkidd07 just going to bed, can't wait to wake up so it can be exceptable for me to eat hashbrowns!!"
52565,0,@awdree i'm sorry that sucks 
52566,0,@awe_yeah yeah i would definitely do that. i hope i don't have to go too often either way because it'll be hard on mike and me 
52567,1,@asmithrainey Have you heard of KT Tape? Could be a great solution for your knee. If it works tell your friends  http://is.gd/wipW
52568,1,@asnod hey hot stuff! 
52569,0,@asobercompanion sorry you're spamming my page. Can't handle that. Great info but chill out with the one after another. 
52570,1,"@asolomon15 You have to use a rails server, like mongrel, on top of Apache"
52571,1,@asomyrcal do you know anyone else who has that RL name and that nickname combo? 
52572,0,@ASOS sick  feel horrible but im on asos looking spend some 18th money lol
52573,1,@ASOS_Amy amen! no rest for the wicked indeed! but the wicked are going to #glasto.  see y'all there!
52574,1,@ASOS_Amy Hehe! Thanks amigo! Yesterday was a long hard day. But now in bella Roma! Off to the Vatican this morning  U dress the coolest!!
52575,0,@ASOS_Amy oh no! Hope you're ok &amp; it didn't hurt too much.... 
52576,0,"@ASOS_Anna oh honey, not fun at all. miss you, we havent caused mischief in ages  xxx"
52577,0,@ASOS_Becki alright for some....i didn't win one either 
52578,1,@ASOS_Efe aw thanks for the follow friday. you're too kind!  Big kisses!
52579,1,@ASOS_Efe chanel white one i have it n its bootiful!  cartier lasts longer tho
52580,0,"@ASOS_Fi ahhh I'm glad, was gonna bring you one is as wasn't there for your bday but ran out of tupperware  x"
52581,0,"@ASOS_Fi She looks great in everything  but manoush has some great stuff coming through, let me know which one it is.....x"
52582,1,"@ASOS_Hayley @Lillybef @ThePradaDevil I *do* love Mary &amp; think she did well, considering her work force had an average age of 78..."
52583,1,@ASOS_Ilana haha this made me laugh! thanks again for today 
52584,1,"@ASOS_James @ASOS_James awww, i'll be your #100 if you'll be my #1"
52585,1,@Asos_Julia  need help just ask 
52586,1,@ASOS_Julia Great idea... let us know when you get it done  x
52587,1,@ASOS_Julia I foresee a 'The Office' style stationery in the jelly episode...!  
52588,0,@ASOS_Julia I've been tweeting a fair bit.. sod all else to do as my group cancelled POO !! 
52589,0,@ASOS_Sara The complete season two is out in September...! Far too long to wait! 
52590,0,"@ASOS_Tamara Nooo, I had high hopes. never mind I'll just have to stick to primer+liner+lipstick+blot+lipstick+tiny dab of gloss "
52591,1,@asot400 heyaaa alll
52592,1,@asot400 I love ASOT Im in heaven atm
52593,1,@asot400 im in heaven
52594,0,@asoulpsy Bahahaha! I know! I can't go on! 
52595,0,@asoulpsy yeah its soo sad  Im sure Archie will be very sad too 
52596,1,"@aspainhower Thanks  She turned 2 today, and I made her a ridiculously ugly cake. She loved it."
52597,0,@AspaPhoto I notice esp tonight with a consumer Canon display of colors is NOT what I see on my laptop. Disappointing  You have spoiled me
52598,1,@AspaPhoto LOL not quite the same 
52599,1,@AspaPhoto thanks dad 
52600,1,"@AspaPhoto Thanks, G! Yes, now sun is shining and I have been to my fave spot in all of London for lunch, life is goodlier. "
52601,1,"@aspatwar I don't know myself, depends how you see it  The leisurely theory of the working class?"
52602,1,@aspekt Chatran is alive?! wooohooo!!  I knew my dad was teasing me when he told me that Chatran died!
52603,0,"@aweatherby Yay, you had cheese and tomato baps. However, you didn't share! "
52604,0,@awedgirl In NY for just one more day &amp; booked up  would loved to have met up for a drink...
52605,1,@aweee Bom dia 
52606,0,@aweekes ah gotcha. Not a lot. Kind of stuck until back heals. 
52607,0,@aweekes but my device has always been jailbroken and it was working fine until recently 
52608,1,@aweekes Hehe  I mean on a normal week night I usually sleep 6 hours.. may need to get a Relentless! Not yet!
52609,0,@aweekes never managed to get that to work without repaying 
52610,1,@aweiss btw -- you should've been up here... next time you will be.      haha
52611,0,"@AWelbaum yea, I know, was sold out a w hile ago,, much to my dismay  #bookieb"
52612,0,"@awes0me I want a macbook too, but the OS is rather incompatible.."
52613,0,"@awesome_qed ahhh I want to, but I have a 30 second animation due tomorrow and I can't figure out how to make the cow jump over the moon"
52614,1,@Awesome_Tie ur welcome. I think u will good at ur exam. 
52615,1,@awesome_tie yes they do  they're singing all the time 
52616,0,@Awesome4life lmao nah boo not me inthink I'm gonna have to make my shit private now
52617,1,@awesomeaddie i want one 
52618,0,@awesomeann7 this is embarrassing I was in the wrong class  naked
52619,0,@awesomeann7 u already took da pic with out me
52620,0,@AwesomeArianna you know TFA has seemed to totally disappear! 
52621,1,@Awesomeaye if i remember then ill take it. Wear your sash! Im going to go shower babe. I love you  see you tonight
52622,0,@awesomebrandi Editing pictures from my last wedding. Quite a few make it apparent that my camera I thought was fixed is actually not 
52623,1,"@awesomebrandi yay, i'm giddy! "
52624,0,@awesomebrian as much as it sucks he is there...retirement time 
52625,0,"@AwesomeDJ Good, but I miss my laptop "
52626,1,@awesomefellow hehe 
52627,1,@AwesomeFrank  it's been a while. And try hard.
52628,0,@AwesomeFrank ditto 
52629,0,@AwesomeFrank i feel like i've lost Jess 
52630,0,@AwesomeFrank Sorry... 
52631,0,@AwesomeFrank which isn't healthy... At all.. Dont you think i'd know? 
52632,0,@awesomekate  sorry i bit you last night 
52633,1,@AwesomeKenn i love our conversations! 
52634,0,"@awesomemoments oh girl, I don't have money money and my mum hates the extensions, Im lost  ajaja"
52635,0,@awesomenessjen @stePRINCE LOL! I KNOWWWWW!! I want a week of no school. 
52636,0,@awesomenessjen LOL. Difficult. D: So hard to remember. 
52637,1,@awesomepam  You're very welcome!
52638,0,@awesomepam I got mine with JB and still haven't got it.  It BETTER be here tomorrow or I'm complaining!
52639,0,@awesomepatdfan  do u ever take them out?
52640,1,@AwesomeRabe dude I was just trying to twit u! And thaanx 
52641,1,@AwesomeRabe heyyyy boo 
52642,1,@awesomestyle helloww;  fine and you kjhaj
52643,1,@awestruckaudrey ahhhh I understand now 
52644,0,@AweStruckBooks So sorry 
52645,0,"@Awful_Economics Ugh, not while I'm eating my French toast "
52646,1,"@Awfy shit. I read it wrong, I thought he was joking by only letting it be put out at a very specific time "
52647,1,@aspen_morrigan ohe mah gah I blogged that thanks so much for posting this 
52648,1,"@aspender Which, from your subsequent tweets, it appears you have done.. Doh "
52649,1,@Aspentroll I don't look to a priest or pastor for the meaning of life. I look to the Bible. Call me crazy for the right reason at least 
52650,0,"@asphaltcowgrrl Oh, man... I miss PBS so much.  It's not available here in Canada."
52651,0,@AsphaPhoto Thanks Gregg! Bummer though. 
52652,0,@aspiehler A rain dance might help. But it'd be a hot rain 
52653,1,"@aspieteach ... so I don't invite them around anymore. It is real, it's called common courtesy. "
52654,0,@aspieteach the malai kofta and chicken mahkani!!! it really puts me to sleep and is VERY heavy 
52655,1,@aspieteach: @joqatana At least there is a perception of competition - I could just be paranoid 
52656,0,@aspinner dont give up on life 
52657,0,"@aspir3 ma, please tell me you have ubertwitter???? idk if u got the memo but twitterberry messes up ur phone."
52658,1,@aspirates thanks sweetie!  they're the sweetest dogs.  i love them so much.  
52659,0,@aspiringcouture We don't get Starbucks (yet?)   Hopefully they're brewing #Oakridge Mall
52660,1,@aspiringcouture you're forgiven 
52661,0,@asplendidaffair congrats on the grad and so sorry to hear about your mom! Thinking of you and yours 
52662,1,@aspo1  good morning to you!! so how are you doing?
52663,1,@aspo1 good morning
52664,1,@aspo1 haha interesting name for a drink   my fav drink it's a blue one that is named after a bad word haha  but it's really good!
52665,1,@aspo1 lol Hi   yeah I was bored haha so I made pie haha it's almost 2 am in here so I'm going to sleep  night!
52666,0,@ASRisJON you made the video private 
52667,1,@asronline @iUberGeek @Bessamy thanks guys!!! 
52668,1,@assanti1 the wine tastes the same at macaroni grill as it does in California
52669,1,@assassin_nathan i love you!! 
52670,0,"@Assassin10k @Str8Nasty dude, me too.  sad thing is i don't even block em cause i'm addicted to followers. lol  and i'm online."
52671,0,@assenavdew nope another night without twisted Ddub dreams  i need to start listen to their music too b4 bed! not happening though
52672,1,@Assertagirl Nesting rocks.  I completed more in my life when nesting than at any other time.  EVER.  
52673,1,"@assetize maybe it was intended? but clicking &quot;view all&quot; should only show the account type your currently browsing, not all mixed. thanks "
52674,1,"@assiazar it's possible, U just need a good campaign  or twittering nonstop"
52675,1,@assistcomputing top o/t morning to ya! 
52676,1,@assistedsuicide What what what? 
52677,1,"@assos Eh, it's alright - nowhere near the same quality as a standard keyboard, but still useful! "
52678,0,@assrocket You must be scared to be trolling here. You guys are so sad.   #tcot #right
52679,1,@assuranceagency I never get tired of watching the Harry Potter movies! I can't wait to see the next. 
52680,1,"@Assyrian_Goddes I thought you are talking about your Assyrian background (heritage), and not a page bg, which is nice too by the way LOL "
52681,0,@astagnantsleep I hear it's delicious. I want it so bad. 
52682,0,@astallaselle  i hope you feel better soon!
52683,1,@awgnasuha You have one??? Follow me! 
52684,1,@awhannum  no problem fun stuff- the movie awards were weird haha wow
52685,1,"@AWieseDagbladet OK, guttete - how about that Obama? "
52686,1,@AWil1423 yessir
52687,1,@AWildDog he just turned 7 last month
