ItemID,Sentiment,SentimentText
20689,1,"@11forgottenlaws I reckon you can't beat raw cabbage...we eat lots of it. A wonderful super-food, lol. My g'parents swore by raw onions 2"
20690,1,@11forgottenlaws sweet  Thank you for the view from your window mention
20691,1,@11hunabku11 Swine Flu victims unite  http://oinkflu.info
20692,0,@_mardybum why am I such an idiot and I've got a missunderstanding spanish coment?  how did you do it?
20693,1,@_maroo which train yaar??? Btw thanks 
20694,0,@_matthewow_ hhaa! Yeeah! But its kinddda sadd 
20695,1,"@_Mattie_ lol oh no! haha, Gerica doesn't have to steal anyone haha. He was mine wayyyyyyy before you liked him. haha! =p "
20696,0,@_mattks_ http://twitpic.com/6s7kh - I love In N Out but they don't have it anymore where i live.
20697,0,@_MattyJones  You are just horrible :L... abuse over twitter again! I have a right to just block you (;(;
20698,0,@_mawi meeee toooo.  but I have no self discipline
20699,1,@_MAXWELL_    Looked Like You And Nas Had Fun! 
20700,0,@_MAXWELL_  You were in Indiana????!!!!! and i missed it!!! Nooooooooo 
20701,1,@_MAXWELL_ only &quot;IF&quot; 
20702,1,"@_MAXWELL_ Ooh, Lucky You!! Have fun!!!! "
20703,1,@_Maxwell_ So is there going to be an opening act on this tour? I hope not. There are some artists out there that just don't need them 
20704,1,"@_maz yep, why not? "
20705,1,@_McLaughlin hey thanks for the meme tip will go and see what can be edited  thanks Cool last name  http://ff.im/3ZOCp
20706,0,@_McLucy_ wat was the BQcrew ??? i fell on it at soccer  i fucking hurts wat u doin 2moz
20707,1,"@_mcs i noticed the absence. figured u either got busy, bored, or both.  good to see you back"
20708,1,@_me_karen_ Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip
20709,0,"@_meeees Gurl, why you mad? "
20710,0,@_meeks_ i left my house too late to get it. 
20711,0,@_meeks_ LOL! get yo' tail up! I wish i coulda slept till 9:30  How was taco Mac?
20712,0,@_meesa i hate you 
20713,1,"@_megan I would go see it with you, if I knew where the hell u were "
20714,1,"@_MeganElizabeth haha i'm so glad you came, a hot tub full of boys wanting to get naked is not my idea of a fun night unless you're there "
20715,0,"@_megzy YES PLEASE, HELLLO DREAM COME TRUE! (L) i met a boy on saturday who had met daniel radcliffe, i kissed his hand! lucky man "
20716,1,"@_mel_ You also didn't ask @ozdj about the sale of choc, which I am certain he would LOVE to detail... "
20717,0,@_melacar WHY ARE YOU MAD ? 
20718,1,@_metallicar I am relieved. Thank you 
20719,0,"@_Michaela yeah, that too.  he better do a really good job"
20720,1,@_michaelpaul and can you please do a headcount?   ttyl!
20721,0,@_michellelynne_ yeah i did and we went darker so the brown lasts longer but its like black now 
20722,1,"@_michii Lol you have odd goals in life. I digg  I lovee their accent, though. And they're all hot. For no reason."
20723,0,@_michL I wasn't there so I now know I'm not 1 of your specail guys
20724,0,"@_micster Dawww, and you were already lonely too "
20725,0,"@_micster So now I look old! And it's my birthday soon, too! "
20726,0,"@_micster Urgh, don't make me feel greedy "
20727,0,@_micster You never take my opinions seriously  Just because I haven't done a fancy media course!
20728,0,@_MIIMII_ no i didn't and that makes me sad 
20729,1,"@_MiKaL_ Well, I thank you for all of the positive words.  Hopefully both of us can find some sleep tonight...this is crazy!"
20730,0,"@_MikeNewton_ @_Lauren_Mallory Awww, he knows I love him! If he tells me he hates them then I'll take them down... "
20731,0,"@__av__ darn...a spam account, is it? "
20732,1,"@__babycakes yeah i'm good thanks,sorry about the random add, you look so much like my friend its weird O_o!  good day? x"
20733,0,@__beatnikSTEEZE  sucks. Welcome back tho.
20734,1,"@__becky lmaoo ;) goood, hope you pass with flying colours then!  xx"
20735,1,@__becky lmfao ;) what about bird watching? (I) hahaha 
20736,0,@__Bella_Hale__ i was gonna goto CANADA but i ran out of time. 
20737,1,@__BellsCullen__ *Laughs* I sawww! I was listening to it  I was gonna prop it butchano.
20738,1,@__Bo YESSS! I'M PACKIN AS WE SPEAK 
20739,0,@__cinnamon__ hey! haahaha school tomorrow thank god its frida i heea miss wetherall did the cat today  oh im sad i missed it haha
20740,1,"@__dana__ Aw shucks... well, I'll be ahead of the game if I get cast.  Right now I think I'm just neck-and-neck (or up TO my neck  )"
20741,1,"@__dana__ doing fine here. Season is winding down, summer is here, and I get to go to Florence next week. Stendhal syndrome here i come "
20742,0,"@__dana__ that's what I figured, I knew they only kept it online for a brief period now, was hoping I hadn't missed it "
20743,1,@__Deb Haha - lucky you!  Sleep well and hugs to Chappie 
20744,0,"@__Deb I know, so sad "
20745,1,"@__Deb Oh, sarah and Casey -- it's not Chuck without them! I could do without Big Mike, but need lots of Jeffster "
20746,1,@__DR__ Once Dan emails me back from Vegas I think he will get us a cabana for free 
20747,1,@__EGOmaniac__ u can edit the articles there.  )) not really the best :|
20748,0,@__Est__1992__  awh i want subway.
20749,0,"@__Gale__Girl__ Well I am glad he didn't call you again.  Have a great day, hun!"
20750,0,@__Greer__ blaahhhhh. I didn't get to say goodbye to you!!  lets hangout Tuesday before Jen leaves
20751,0,@__Greer__ Oh! That's sad  BUT I'll be home. I want to come see you work!
20752,0,@__Jasper__Hale *sighs* Well my love ((IRL its 510am so im gonna go   )) I need to hunt would you like to come with me? *eyes brighten*
20753,1,"@__Jasper_Hale__  hahahaha, that's what you get for playin baseball with Rose "
20754,1,@__Jasper_Hale__ *Laughs* that's because I like winning 
20755,1,"@__jenniferlee - Hey Lady! I'm working on our last minute seating chart and head count, are you and Daniel still planning on making it? "
20756,1,@__Jonas_Bros_ is this the real jo bros ? hehe 
20757,1,@__kaykay maybe we could do something if you want 
20758,1,"@__kaykay see, I told you  I'm gonna print a map and look which tram we have to use "
20759,1,@__kitten being a mom apparently !! Hah  imissyouuuu
20760,0,@__Kizzle Conan came back? Damn I hope he did well with ratings. I missed it. 
20761,1,"@__Kizzle Oh, well, I guess ya gotta keep re-uploading or save anotha one. "
20762,0,"@__laurenS hopefully it will be then, it's actually like a living hell right now, my head's like pulsating  ! hope you're okay lovelyyy xx"
20763,0,@__laurenS my head feels like it's about to explode and my eyes ache if that makes sense  and i'm really warm still now
20764,0,@__LIS seriously! The only time its ever sunny anymore is when I'm working 
20765,1,@__loss  i wish either i was there or you were here. i miss you. hop the jet and come see me? 
20766,1,@__Lua ewww celery!!! Yeah I will one thursday we shall have din dins I just feel pathetic lol! but i have come to terms with it! 
20767,1,@11Locs  please do! I was on her team when I volunteered w/DSR.   She rocks!!
20768,1,"@11Locs @Cortnee4Christ You guys are so sweet, thank you so much for your love, it is a blessing  Must #FF those great women of God"
20769,0,@11Phoenix really?! I was gonna go 2 my 1st game this year!
20770,1,@11yebbea anything that involves tequila is always fun!i miss you too
20771,1,"@1234569or10 - I love you so much. We're coming this Saturday &amp; leaving next Wednesday. So you can have me Sunday, Monday, &amp; Tuesday."
20772,1,@123DeanIsMe you are a big dickhole.
20773,1,@123lottie AWWWWW you must have the patience of a saint.
20774,0,@127RoseAvenue- my boyfriend and I won tickets for the late night jimmy fallon but we were not able to come to the show.
20775,1,@12baroriginal Wooow sayaa good luck!  Naah gonna chill for a bit but I'm looking for work naman din ;)
20776,1,"@12baroriginal Yeah Kath! He did tell me pa, &quot;2 months na ah...&quot; BANG! ) I froze in silence right there and then. How's your job hunt?"
20777,1,@12C4 Hey!  Saw I'm on your follow list for #swineflu.  Think it's a mistake.    I don't know any more than anyone else!  lol
20778,1,@12Magazine change my picture when you have time  http://tinyurl.com/mkorvo
20779,0,@130587 awwww  i'm so sorry!!!! there will be other gap toothed boys for you
20780,0,@130587 oh geez that sounds terrible
20781,1,@1337sauce  that's right i win
20782,1,@1337sauce hmm so ODST is a must buy now
20783,1,@13BeatKing
20784,1,@13BeatKing Absolutely
20785,1,"@13BeatKing im average height, wear average size lol in school for nursing and a lioness...rawr  i hope cat went to sleep"
20786,0,@13Christina past couple of mo's i've been busy &amp; he hasn't asked if ok 2 put em thru.THIS close to writing one for $1350 2 say HERE!
20787,0,@13Christina thank u! i don't know what to feel right now.  i literally feel sick to my stomach.
20788,1,@13jessrocks31 yeah
20789,1,@13thfloornyc Hi there! Nice to meet you.
20790,0,"@13thoughts ha, not at all, i couldn't even drink, i had to drive. I just feel a bit sicky"
20791,1,"@13twelve Hai there, who are you?"
20792,0,@1407graymalkin Glad to hear you made it. Sorry about the snow.
20793,1,@140lover i would be one of those awesome ladies!
20794,0,@142Staircases  skype is being dumb. I should head out. &lt;3 you and miss you. 3 weeks and ill be there IRL then im gonna hug crush you!!!
20795,0,@14eleven I need to quit B.S.ing and do some more laundry tonight myself
20796,1,@14eleven It feels kinda good that I'm playing the same venue in Phoenix that Mika Miko is
20797,0,"@14eleven omggg, that's so terrible   i'm gonna look it up now."
20798,0,"@14eleven See, and that psychobilly band was one of the BETTER ones I've come across today.  I actually like the guitar playing"
20799,1,@14KT heck yeeah my thoughts exactly
20800,0,"@14thRoad nope sorry, wish it did"
20801,0,@16_mileycyrus and they said that we are both bitches
20802,1,@16_MileyCyrus but i want @mileycyrus to win best song from a movie. the others dont compare to me  i love the climb !
20803,1,@16_MileyCyrus Good luck with your history people!
20804,1,@16_MileyCyrus hehe goood.
20805,1,"@_MikeNewton_ Alright, I'm just going to laugh and not comment on that ^_~ *bursts out laughing hysterically!* Ahahahahahaha! "
20806,1,@_MikeNewton_ Good Night 
20807,1,"@_MikeNewton_ OH i JUST saw your tweet to me last night asking if I was ok...How sweet   I was fine, just in a video chat and not in here!"
20808,1,@_MikeNewton_ Oh my. That's awesome. 
20809,1,@_MikeNewton_ Santa Barbara's nice. We just recently went up there for a wedding on the beachfront. Beautiful scenery. 
20810,1,@_MikeNewton_ -still waiting for that DM but doesn't want to push it- Oh. Hey 
20811,0,@_MikeNewton_ You left the BBQ without me??  
20812,1,@_MikeNewton_ youre too funny! 
20813,0,@_Miss_Mia_ does that need a specific  firmware version? Mine's fully updated so is probably beyond hacking 
20814,0,@_Miss_Mia_ the bastard won't give it back  tho I'm happy I &quot;only&quot; have to pay ï¿½1k in July (had expected it to be more like ï¿½4k!)
20815,0,"@_MissE_ OMG, Rockefeller! lol Where is it? I have to do the same "
20816,1,"@_missfabulous_ doing good love..got my mind a bit in order,and am ready to kick this DELL's ass..she does not wanna co-op with me LoL "
20817,0,@_misshannah sorry about the lateness needed my beauty sleep LOL no just working wish I was catching some rays  nm what about u?
20818,0,@_MissMacy_  Dezi was born with leg problems. She's having her knees redone and bars put in her femurs  the other is just a cat declaw.
20819,0,"@_missnicole lolz well you are sorta, nightmares  and darker hair? why no time?"
20820,1,@_MissSmiles_ yup  its different. once u learn it u love it lol
20821,1,@_Misunderstood_ 
20822,0,@_mjg me neither 
20823,1,@_MoisesArias hey... you are like the coolest.. i love you in HM..in real too 
20824,1,@_MoisesArias hi again 
20825,1,@_Mom_04 Deep breaths! And maybe a shot of whiskey every now and then.
20826,1,@_Mom_23 @Mom_20 all that plus baby too? You are impressive.
20827,1,@_Mom24 Must be hitting a growth spurt!
20828,0,@_most_wanted_ aww I feel bad about that 
20829,0,@_mostwanted i want sum  lol
20830,1,@_MrBrightside dont forget the tissues!  Haha
20831,1,@_MrsE  you made a twitter!
20832,1,@_MrsM_   C'mon on over!
20833,0,@_MsBrown_ But its less than 3 hours from you
20834,0,@_music_lover_ Oh really.That is interesting!Im busy all day  ! But  where do you live because im coming to Toronto!Come if you live near!
20835,1,@_musiclover27_ yup! haha
20836,0,@_N1COLA_ can I come??? Work is pissing me off  lol
20837,0,@_Nancy_  que tienes ? 
20838,1,@_nataliee Because you love me soooo much. Could you possibly download the Glasvegas cover of Be My Baby for me ?   Cheers Babe!
20839,1,@_natearchibald yupp me too. Enough with the Twilight references. 
20840,0,"@_nathy Hemorrhagic gastroenteritis it seems, again  Miss you too!"
20841,0,"@_nathy internet death again?  We missed you, come for the usual lesbian orgy Y/Y? Love ya! *hugs*"
20842,0,"@_nathy who do I have to kill, wifey? I miss you!  So does Peach and his/her pussy. We need a lesbian orgy like woah."
20843,0,"@_neal yeah  and i was so excited too!! I guess it's not for sure that I don't have it yet, but I'm not getting my hopes up any higher"
20844,1,@__lucas wow  you rock man!
20845,0,@__luke the first season. disk two. i had them on my computer and then never saw them in order   it is amazing.
20846,1,@__mares__  LOL... nothing to be ashamed of!~!! wedding is every girl's dream !! 
20847,1,@__mares__ good on you 
20848,0,"@__mares__ I dont think Dexter's father would approve him getting a passport - not that he cares, just to be difficult "
20849,0,@__mares__ thats some traffic jam when the walkers are going faster than the cars i feel your pain. been there done that!! 
20850,0,@__mares__ yeh I had a look online at apple store.. Alot are very chunky! 
20851,0,@__MichaelThomas Geeeez I need to move to Cali! Lakers flags all over the place?! I'd kill to see that! I was the only one I saw today 
20852,0,"@__MissB And yeah, I gotta say i was pretty shocked to hear about you and rob..  I hope it doesnt come down to that for me and james --"
20853,1,@__MissB I'm sure he will 
20854,0,@__MissB Just having a rough time at the moment 
20855,1,@__MissB oh to be young and dating- i remember it well so exciting but very confusing!! lol 
20856,1,@__NeYo__ THANKS 
20857,0,@__oddsocks and the exam is in the morning 
20858,1,@__Parasite__ haha im always turned off by coontails...so it kinda kills me XD i like the spikes though 
20859,1,@__POKERFACE__ omg that is so nice!!! i love u  xxx
20860,1,@__shelby__ I'm like 2 miles from ya
20861,1,@__Slops__  ha i know - wrecked! 
20862,1,"@__snake morning sweetie ;-) yes, IÂ´m fine!  youÂ´re welcome &amp; yeah sooooon itÂ´s party! Have a great day! ))"
20863,1,@__specialK I'm Angela...please follow me.. 
20864,1,"@__stephanielynn awe that's awful! i'm glad your feeling better  any disney help the recovery? im doing great, i met this guy today... "
20865,0,"@__stephanielynn indeed, that's why i decided online would be interesting. its tough, they all look dumb and cute   i think its worse"
20866,1,@__sugar so cgo to colourlando! You're always welcome 
20867,1,"@__tooCOOL .... O.O wow, thats good to know. chopped off? or circumcised? "
20868,0,@__Tricia__ thanks 
20869,0,@__wendyy NOO ! i dont want you to go to shanghai  . im gonna miss you loser &lt;3
20870,0,"@__zues I'm so malas. OMG Mi, lama tak jumpa, but I'll go for the sake of  you. Lala tak pergi tapi pls "
20871,1,@_1981_ Thanks for the recommendation bro!
20872,1,@_25111993 haha me to! wudgeeee
20873,1,@_3_ ha ha ha - leeches a very close 2nd I'd say
20874,0,"@_abb OKKKK :'). Abb, Iv got Slamb next, eurgh!  tweeettt."
20875,1,@_abi_ I like that they haven't yet seen or discussed the things I want to test. still working on my memory removal wand 
20876,1,@_Abomination_ Cute ... hopefully this wasn't in reference to me ;) I had no part in my genetics ... let's blame dad! 
20877,1,"@_ado I don't think it's still that one  I've had this one for about six years though, so with Moore's law taken into account..."
20878,1,@_Aether_  stop by the Vindicia booth before you go - we have chocolate 
20879,1,@_ahseya_ cool i want you to take a look at this and tell me what you think 
20880,0,"@_AislinnTighee bhaha, its a teenage nightclub and i am at home when im supposed to be there. they had no fucking license. no more touch "
20881,1,@16_MileyCyrus hopefully  have you seen her before?
20882,0,@16_MileyCyrus i have to go go ahead and do the quiz with out me  sry!!
20883,0,@16_mileycyrus i hope she wins but i think susan boyle will
20884,0,@16_mileycyrus i sent demi a message she didnt reply  nor did mile and leila sent a message to lily and she didnt reply  lol
20885,0,@16_MileyCyrus idk if shes coming to the uk  and the tickets go on sale on the 8th i think!
20886,1,@16_MileyCyrus Monday Night At 9Pm  (On MTV One) (Y) =D
20887,1,@17hmr lol  glad you added that    jk
20888,0,@17THSNOOP Do I look like I'm laughin? Can't keep yo hand out the cookie jar I'm done you breakin my heart
20889,0,@1800ll i wish paula wasnt mad at me...
20890,0,"@1825remnant, i missed everyone tonight"
20891,1,@18bikes I didn't know that was the thinking behind your bike shop name by the way  Sweet story!
20892,1,@18percentgrey Being type 1 I have to keep up with my insulin AND eat healthy.I also work out which has allowed me to lower insulin.
20893,1,@18percentgrey I do this for a living.
20894,1,@18percentgrey Is the _ _ _ hat fits...
20895,1,"@18percentgrey Security issues are easy to solve, believe me  Open source, SHA-1 hashing crypto etc. Easy as pie and secure."
20896,1,"@18percentgrey thanks for checking in on my blog! i don't think there is a word limit if you comment, would love your feedback"
20897,1,"@18percentgrey Well, that sounds like a pretty good testimonial - if he could manage to feed/please a gruop of 40"
20898,1,@18percentgrey You're too kind.
20899,0,@1908AppleSalmon oh nooo!  well congrats 2 mom!
20900,1,@1918 No... but if I'm sitting on any value it would be nice to know
20901,1,@1938media How kind.
20902,1,@1938media I think the rule is that I will win your Flip give away. KThanksBai.  Good Morning.
20903,1,"@1938media you are being too one-dimensionally negative..  Add an archetype or 2 to your shtick, will make for greater fascination.."
20904,0,@1969jojo: i've never had one  but i did have a very delicious breakfast wrap. um YUM?
20905,1,@1980s - you should remember this one - so damn good  ? http://blip.fm/~7cd2a
20906,1,"@19antoinette84 Sweetie, you're a gorgeous girl! You should always be confident in yourself. Just appreciate every part of you"
20907,0,"@19c816tf9227 I can't, the site keeps crashing my browsers"
20908,1,@19c816tf9227 I will
20909,0,@19christopher92 WHAT'S UP MY HOMIEEEEEEEEEEE ???? I MISS YOU LIVE LAST NIGHT  I HOPE YOUR ON TONIGHT . I WILL HIT YOU UP CUTIE
20910,1,@19fischi75  hellooo!!   how are you
20911,0,"@19fischi75 but u r right, i should go now"
20912,1,@19fischi75 hav we? havnt noticed that
20913,1,@19fischi75 Hey! Hi my lill princess!
20914,0,@19fischi75 holy cow! then pls be careful hun! take no risks!
20915,1,@19fischi75 im still standin yeah yeah yeah - hey - me luv that song - cant sit still now!
20916,0,@19fischi75 me also like u as u r sweetheart! tha only harm is that u r so far away!
20917,0,@19fischi75 ok - thats enough!
20918,0,@19fischi75 pls come back
20919,1,@19fischi75 really happy to hear that u think bout tha nice guy in kansas - (smiles from ear to ear)
20920,0,@19fischi75 seems like u had a terrible day sweetie
20921,0,@_neda do some laps for meee! I can't work out today 
20922,1,"@_Neelix ooc I've contributed something to the party, check my tweets to @StarfleetComp "
20923,0,@_Neko_ don't think I can IM  I'll try to power through this though. &lt;3
20924,1,"@_neon_blonde_  ha, that's so true "
20925,1,@_NickSmith_ so sorry I keep forgetting to call you. I will do it tomorrow. 
20926,0,@_nicoke  that sucks. I thought you got unemploymet
20927,1,"@_nicolax oops sorry for not replying earlier! it was product design, the most dullest subject ever! but its over now so i'm happy!  x"
20928,1,@_nicolereyes @gankstarrr i love dad's sunday breakfast too 
20929,1,@_nicolereyes i hope you watch Up tomorrow 
20930,0,@_nicolereyes yaseen took his phone back and i dont have your number so i cant text you and now hes gonna get mad at me 
20931,0,"@_noliesjustlove wow, lindsay, i thought we were pretty tight.  where did you get it? Ill get some myself. ;)"
20932,1,@_Noora I love your profile pic  Miss you and I hope you're having fantabulous holiday
20933,1,@_not_an_artist Back to love 
20934,0,"@_nothing_girl_ OMG! I'm really sorry!  It is so sad  It is called cod death here in UK. You are right, there is nothing you can do "
20935,1,"@_nuno Thanks Nuno!  I get the Hitler one alot, but your pet bird was a new one! "
20936,1,@_nutmeg_ i was only trying to help you get some pretty new shoes  and i'm glad you're like the eyre affair!
20937,1,@_NyLana_ An! Happy Mother's Day! 
20938,1,@_nzdave if you ask reeeall nicely &amp; offer to pay extra for shippinggg they are sometimes nice and will agreee to ship hereee 
20939,0,"@_ochre What's wrong, bb? "
20940,1,@_officiallms thank you. 
20941,0,@_ohaii  hmm. I don't know anything anymore. Confused. Wish I could tell someone but I'm not too sure myself.
20942,0,@_OliviaDotCom ehm i was soaking up some more rays and now i am being a maths geek. 
20943,0,@_Omitsu_ *sends well-wishes your way* I hope it all works out for you  Good luck!
20944,0,@_Oodledoodle I'm tired  I've been walking for like ten minutes d:
20945,0,@_Oodledoodle oooo fair nuff .. i doing mine now   and its my sis bday so throwingher a party (Y) n goin to cinema wbu?
20946,1,@_ools_Know what? I think that your surname is a hint to my future boyfriend ...  Y'know - IT'S ALL 'BOUT DESTINY'S PATH ... ;)
20947,1,@_ophelia Am looking forward to hearing him say 'country' again. 
20948,1,"@_ophelia nice!!! Glad you posted them on here, as I've turned laptop off &amp; tweeting from fone now "
20949,0,"@_ophelia Oh, Hamletgasm! I hate having to work 12 hours today!How utterly crap, I miss everything! [managed forum for 5 min on break  ]"
20950,0,"@_ophelia Oh, thanks! but I am beanless, couldn't afford the train in , let alone the ticket  "
20951,1,@_ophelia selfridges 
20952,1,@_Pan_ howd the exam go? Mine went okay  x
20953,1,@_pants_ You should do children's books. 
20954,0,"@_parma no way! Wooten brothers?!?!  I used to see them at 3rd and lindsley all the time, rock! When do we get to work with you guys?"
20955,1,@_peaches  like a proud mother right? RIGHT? and yes theyre already being refered to speidi so sall good (y)
20956,0,@_peaches you were laughing about me?  gosh talk about season two of the hills-so long lauren...
20957,0,@19fischi75 tday me wanted to show u a pic - but now - think its no good idea
20958,0,@19fischi75 there is such a big distance between us - thats really mean
20959,0,@19fischi75 usually sunday is free 4 me - but this time must also work - theres a lot to fix up after tha flood
20960,0,@19fischi75 weatha forecast says as from tomorrow thundastorms r possible!
20961,0,@19fischi75 yea right - our stargate! sighin deaply
20962,1,"@19MarkAttack yep, they might even throw in a an aluminum back plate... Well, I'm hoping!"
20963,0,@19Shonda86 awww dag Shonda
20964,1,@1A02SP Me too... Seeing you on Twitter always makes my day better...
20965,1,@1achilles1 as long as your body continuously paralyze itself while ur asleep u should be cool. or ud be sleep walking or whatever
20966,1,@1AdrianNeal chillin an drinkin and looking for hard dicks and sexy chicks
20967,0,"@1adrianneal o nothin much, about to get up and get somethin to eat...my stomach is cursin me out"
20968,0,@1AdrianNeal working . . 6 am to 2 :3O pm  . so im about to turn in ! ttyL k
20969,0,@1AdrianNeal yeah. Its trippin tho. Showing tweets like 5-10 mins after they're typed and its flooding/going slow. Bad sign maybe?
20970,1,"@1andOnlyLavinia Missed you on the show today girl.I was on hold 4 ever, lol. Girls busy yakking. wish we could do that  with webcams!"
20971,1,"@1antidote - money back guarentee! if you don't lose the weight, full refund   http://snurl.com/hvgsd"
20972,0,@1arner I just want it to be summer already  the weather atm doesn't really brighten my mood xx
20973,0,@1arner same  great expectations done for tomorow...i don't think so xx
20974,1,@1ArticlePerDay Thanks for following!
20975,0,@1AsMarie Finally your up      Are you feeling better
20976,0,@1azylizzie It's such a tragic life. Forced to work (with drugs and abuse) and then &quot;retired&quot; to a slaughterhouse for dog food.
20977,0,"@1azylizzie Oh, you got that? I got that too. Who would want to watch that"
20978,0,@1badasschick BUT ALL FOR THE GOOD! Can't wait for Friday &amp; Saturday! Our von voyage farewell
20979,1,@1Bambi oOoOh Thank you Ma'am
20980,1,@1BIGCITYBOY Good move! Tell @LilCease to do the same for me
20981,1,@1bking oh what a good dog.
20982,1,@1BlkAngel ... hmmmm? don't you got a birth to prep for? @leamonet I have my fav cologne I spray my pillows with  never miss em
20983,0,@1BOSSYCHICK hey girl I have no idea what I'm doing.  :-/  I don't like Twitter and Twitter on the iPhone is crazy confusing!!!
20984,1,@1bucksone Welcome to Twitter
20985,0,@1BUSINESS Sowwy  I was not locked in! Wait ill gibe u 50 push ups!
20986,1,@1BUSINESS what are you still doing up? How was the show? Great I bet!!!!
20987,1,@1bzhiker saving it for ur bday in a few weeks
20988,0,@1Caliboy im so sad that you have duty tomorrow baby.. what am i gonna do all day..  your wifey is gonna miss you love!!!
20989,1,"@1capplegate  Buon Giorno. How are you? No rain today in Italy, i'm glad"
20990,0,@1capplegate  x100. I'll miss the show.
20991,1,"@1capplegate An interesting fact: You, @JonathanRKnight &amp; I all share Nov birthdays!"
20992,1,@1capplegate and is it any better?
20993,0,@1capplegate And who would've thought that a show about some1 w/amnesia could be that funny?...but it is...I mean was
20994,1,@_AislinnTighee yeah course 
20995,1,@_Alectrona_ Hiya!!! Hope you're having a good day so far!! 
20996,1,@_Alectrona_ it's a comedy club near me  gorge new pic btw x
20997,1,@_Alectrona_ okay i'll let you off  xoxox
20998,0,@_AlexaJordan  *cuddles*  Did someone not get the right permits or something???
20999,1,"@_AlexaJordan awww would you like me to bring you another chocolate bar? hypothetically speaking only, of course ha "
21000,1,@_alexajordan http://twitpic.com/68sxy - Alexa I am totally in love with you right now. Let me be your riding partner.
21001,1,@_AlexaJordan I laughed my ass off when you kept putting your foot in her face at the start though. You really channeled your inner dork. 
21002,1,@_AlexaJordan Tell me how the show went!! 
21003,0,@_alexarockss 3 weeks
21004,1,@_Alice56 Take me with you
21005,0,@_Alicee lol i know what you mean. its right above my house! my whole how was shaking because of it  hows you? x
21006,0,@_aliciaa_ i know 
21007,0,@_alii fuuuuck seriouslyy?  (N)(N)
21008,1,@_alittlebird_ Thank you for the follow 
21009,1,"@_Allegra_ Thank you.  Most kind.      Hugs, Angel"
21010,1,"@_AlliCat_ I'll be there-we've just moved 2 grand mecure. BTW, check out vampirebeatles! Comment or two there from urs truly"
21011,1,@_alps  hehe i didnt even know it was an ebook week and actually finished an e book today morning ! 
21012,0,@_Amanda_Young Mine's like that too. 
21013,1,@_Amber_Renee I will call you tomorrow though...for sure. 
21014,1,@_amberlovely hello  glad you had a good time 
21015,0,@_amberlovely no because today I am a messs. 
21016,0,@_amberlovely people have been saying.. like a year there or something?! im really worried  he said it will stop them touring for a while.
21017,1,"@_amberm YAY BABY!!! That's great! Dreamy classy place, prepare yourself for the Mistress!!!! "
21018,1,@_Ambure_ oh and btw you and ur sister look alike. 
21019,1,@_AMH OMG aahhhhh!!! Actually  ha ha
21020,0,@_AmmEmma_ omg no! please tell me hes not moving in with that thing! 
21021,1,@_Ammyy_ shipping off the 21st of June
21022,1,@_Ana_Martins_ I think in a way we're all journalists nowadays.  Looking forward to chatting away with you.
21023,1,"@_ancthist thanks, yeah found a coin of Legio IIII Macdeonia with a IV and a IIII so both, i am happy with that "
21024,1,@_andre1313 haha she is! we pretty much scared eachother with all the alien stuff haha. oo rome looks nice too  tehe. have you been there?
21025,1,@_andre1313 hahah well grazie x 2  so how is your day??
21026,1,"@_AndreaD_ you should come over on tuesday, to see your boys get wooped in  game 3."
21027,0,@_andrew_g  I saw that on your flickr site! Sad pic . .beautifully captured though. Im amazed at the cameras u hav used!!
21028,0,@_andrew_g lol so i guess ur back home from LA? how was it did u have a good time?do u like the food there?i hated it 
21029,1,@_andrew_g thats Shaun Micallef!!! and hes a god! best to spell his name right 
21030,0,@_anea *sigh* fine. dont talk to me then... 
21031,1,@_anea @Faulsey We don't? Oh. Right. We don't. How could we 
21032,1,@_anea Really? I'd about convinced myself it wasn't 
21033,1,@_anea Thanks darling  &lt;3
21034,0,@_peachykeen it must be!  lol xx
21035,1,@_peanut_ Thank you. Now we'll just have to see how long it takes me to finish the damn thing. 
21036,0,@_pigglet  oink oink! why doesnt anyone wake up this early 
21037,0,@_pixie_  no  though I want to learn guitar.
21038,1,"@_pixie_ I am doing my level best, yes. Just need to get caffeinated and I'll be fully on "
21039,1,@_pixie_ quiet time w/ S until R wakes up. 
21040,1,@_PokerFace i miss you my dearest husband 
21041,1,@_pratik our interviews are one of a kind!  have now put the guy on con-call with @vishmaker &amp; Sherin!
21042,0,@_Qtip_ i have been very laxed about it and unfortunately wound up paying for it.. 
21043,0,@_Qualia what? scones HAVE Olives.... eeeeek  why? not fair for a fata*s like me 
21044,1,@_Quatavia_  thanks so much...that's wut I needed.
21045,1,"@_Queenie_ Haha They were a little strange esp Andy Partridge. Haha You've started me off now, just fancy diggin some of their stuff out. "
21046,0,"@_Queenie_ lol, still on ;) tho also on Myspace, and O.B and Kyte.... Catching up, latest news and pixs.Leider kein neue von Jay... "
21047,0,@_Quil_Ateara Grrr!  You ated My S'morez.
21048,0,"@_Quil_Ateara I was about to say that! She needed to hear it sooner or later, unfortunately "
21049,0,"@_Quil_Ateara Yah, I agree. "
21050,0,@_rachaelll heyyyyy 
21051,0,"@_rachaelll i know  but i'm missing the release, so i tihnk i should be allowed just a wee teaser, i have to wait a whole WEEK &amp; A HALF "
21052,0,"@_rachaelll no haaaaa, was it in that? I think I've lost my memory "
